t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
1.360000000000000000e+03,1.499999999944327087e+11,4.050159185950417072e+07,-8.179027719357780113e-03,2.978115599891079546e+04,-2.295090121794475828e-04,8.499999690150660259e-01
1.370000000000000000e+03,1.499999999943503113e+11,4.079940350449311733e+07,-8.240323615031708640e-03,2.978116449889455544e+04,-2.311966113153274608e-04,8.499999685577210862e-01
1.380000000000000000e+03,1.499999999942673035e+11,4.109721523448190093e+07,-8.301636386601824596e-03,2.978117299887819172e+04,-2.328842109301417493e-04,8.499999680970254934e-01
1.390000000000000000e+03,1.499999999941836853e+11,4.139502704947052151e+07,-8.362966034072220195e-03,2.978118149886170795e+04,-2.345718110238706076e-04,8.499999676329791365e-01
1.400000000000000000e+03,1.499999999940994568e+11,4.169283894945897162e+07,-8.424312557446985913e-03,2.978118999884510049e+04,-2.362594115964938965e-04,8.499999671655820155e-01
1.410000000000000000e+03,1.499999999940145874e+11,4.199065093444725871e+07,-8.485675956730213965e-03,2.978119849882837298e+04,-2.379470126479918835e-04,8.499999666948342414e-01
1.420000000000000000e+03,1.499999999939291077e+11,4.228846300443537533e+07,-8.547056231925996561e-03,2.978120699881152177e+04,-2.396346141783446465e-04,8.499999662207358142e-01
1.430000000000000000e+03,1.499999999938430176e+11,4.258627515942332149e+07,-8.608453383038424181e-03,2.978121549879455051e+04,-2.413222161875320734e-04,8.499999657432865119e-01
1.440000000000000000e+03,1.499999999937563171e+11,4.288408739941109717e+07,-8.669867410071589037e-03,2.978122399877745556e+04,-2.430098186755342692e-04,8.499999652624863344e-01
1.450000000000000000e+03,1.499999999936690063e+11,4.318189972439870238e+07,-8.731298313029579872e-03,2.978123249876024056e+04,-2.446974216423313930e-04,8.499999647783357259e-01
1.460000000000000000e+03,1.499999999935810852e+11,4.347971213438612968e+07,-8.792746091916488899e-03,2.978124099874290187e+04,-2.463850250879032243e-04,8.499999642908341313e-01
1.470000000000000000e+03,1.499999999934925537e+11,4.377752462937338650e+07,-8.854210746736406595e-03,2.978124949872544312e+04,-2.480726290122301121e-04,8.499999637999819946e-01
1.480000000000000000e+03,1.499999999934034119e+11,4.407533720936046541e+07,-8.915692277493423440e-03,2.978125799870786068e+04,-2.497602334152919986e-04,8.499999633057792048e-01
1.490000000000000000e+03,1.499999999933136292e+11,4.437314987434736639e+07,-8.977190684191629910e-03,2.978126649869015819e+04,-2.514478382970689887e-04,8.499999628082253178e-01
1.500000000000000000e+03,1.499999999932232361e+11,4.467096262433408946e+07,-9.038705966835114750e-03,2.978127499867233200e+04,-2.531354436575411330e-04,8.499999623073212218e-01
1.510000000000000000e+03,1.499999999931322327e+11,4.496877545932063460e+07,-9.100238125427966701e-03,2.978128349865438577e+04,-2.548230494966883196e-04,8.499999618030660287e-01
1.520000000000000000e+03,1.499999999930406189e+11,4.526658837930699438e+07,-9.161787159974277978e-03,2.978129199863631584e+04,-2.565106558144907619e-04,8.499999612954600714e-01
1.530000000000000000e+03,1.499999999929483948e+11,4.556440138429317623e+07,-9.223353070478135587e-03,2.978130049861812222e+04,-2.581982626109285647e-04,8.499999607845033500e-01
1.540000000000000000e+03,1.499999999928555603e+11,4.586221447427917272e+07,-9.284935856943630009e-03,2.978130899859980855e+04,-2.598858698859816160e-04,8.499999602701960866e-01
1.550000000000000000e+03,1.499999999927620850e+11,4.616002764926498383e+07,-9.346535519374849985e-03,2.978131749858137118e+04,-2.615734776396300750e-04,8.499999597525377260e-01
1.560000000000000000e+03,1.499999999926679993e+11,4.645784090925060958e+07,-9.408152057775882524e-03,2.978132599856281377e+04,-2.632610858718539924e-04,8.499999592315288233e-01
1.570000000000000000e+03,1.499999999925733032e+11,4.675565425423604995e+07,-9.469785472150818104e-03,2.978133449854413266e+04,-2.649486945826334187e-04,8.499999587071691565e-01
1.580000000000000000e+03,1.499999999924779968e+11,4.705346768422130495e+07,-9.531435762503743733e-03,2.978134299852532786e+04,-2.666363037719484048e-04,8.499999581794588366e-01
1.590000000000000000e+03,1.499999999923820801e+11,4.735128119920636714e+07,-9.593102928838748156e-03,2.978135149850640300e+04,-2.683239134397789470e-04,8.499999576483975305e-01
